"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00027401","1982-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","13",",0","5",",0","0",",0","14",",0","4",",0","0",",0","26",",0","9",",0","0",",0","0",",0","29","","19","","19820918",",,0","19820921",",,0","19820920",",,0","","","19820920",",,0","19820916",",,0","-5.0",",0,18,","178",",,0,21,","198",",,0,20,","19.6",",,0,20,","10.6",",0,16,","1363.0","0","547.1",",0","44.1",",,,0","361",",,,0","0.10",",0","1.69",",,,0","-1.50",",,,0","","","90",",X","","","18.0",",X"
"USW00027401","1982-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","8",",0","0",",0","0",",0","31",",0","2",",0","13",",0","31",",0","30",",0","0",",0","0",",0","12","","","","19821029","+,,0","19821010",",,0","19821008",",,0","","","19821008",",,0","19821019",",,0","-25.0",",0,29,+","203",",,0,10,","33",",,0,08,","2.0",",,0,08,","1.7",",0,19,","2349.1","0","986.1",",0","7.0",",,,0","117",",,,0","-13.48",",0","-11.08",",,,0","-15.87",",,,0","","","270",",X","","","30.8",",X"
"USW00027401","1982-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","30",",0","0",",0","30",",0","30",",0","30",",0","0",",0","0",",0","5","","","","19821109",",,0","19821130","+,,0","19821103",",,0","","","19821103",",,0","19821113",",,0","-33.9",",0,09,","203",",,0,30,+","20",",,0,03,","1.0",",,0,03,","-15.0",",0,13,","3629.4","0","1280.3",",0","1.5",",,,0","43",",,,0","-24.35",",0","-22.07",",,,0","-26.62",",,,0","","","90",",X","","","22.1",",X"
"USW00027401","1982-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","31",",0","1",",0","27",",0","31",",0","31",",0","0",",0","0",",0","3","","","","19821223",",,0","19821231","+,,0","19821210",",,0","","","19821210",",,0","19821230","+,,0","-39.4",",0,23,","229",",,0,31,+","25",",,0,10,","0.5",",,0,10,","-9.4",",0,30,+","4958.4","0","1329.0",",0","0.5",",,,0","28",",,,0","-24.54",",0","-21.80",",,,0","-27.27",",,,0","","","90",",X","","","24.2",",X"
"USW00027401","1983-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","9","","1","","19830118",",,0","19830131","+,,0","19830128","+,,0","","","19830128","+,,0","19830127",",,0","-46.1",",0,18,","229",",,0,31,+","0",",T,0,28,+","0.0",",T,0,28,+","-14.4",",0,27,","6453.5","0","1495.1",",0","0.0",",T,,0","0",",T,,0","-29.90",",0","-26.49",",,,0","-33.31",",,,0","","","90",",X","","","25.2",",X"
"USW00027401","1983-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","28",",0","0",",0","22",",0","28",",0","28",",0","0",",0","0",",0","11","","","","19830228",",,0","19830228","+,,0","19830209",",,0","","","19830209",",,0","19830203",",,0","-37.8",",0,28,","254",",,0,28,+","13",",,0,09,","1.3",",,0,09,","-12.2",",0,03,","7654.2","0","1200.7",",0","3.0",",,,0","57",",,,0","-24.55",",0","-21.83",",,,0","-27.26",",,,0","","","90",",X","","","27.2",",X"
"USW00027401","1983-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","9","","","","19830311",",,0","19830329","+,,0","19830306",",,0","","","19830307","+,,0","19830321",",,0","-43.9",",0,11,","279",",,0,29,+","8",",,0,06,","0.3",",,0,07,+","-15.6",",0,21,","9063.4","0","1409.2",",0","0.6",",,,0","13",",,,0","-27.13",",0","-22.85",",,,0","-31.40",",,,0","","","315",",X","","","24.2",",X"
"USW00027401","1983-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","30",",0","0",",0","21",",0","30",",0","29",",0","0",",0","0",",0","11","","1","","19830411","+,,0","19830408",",,0","19830408",",,0","","","19830408",",,0","19830425",",,0","-35.0",",0,11,+","279",",,0,08,","20",",,0,08,","1.0",",,0,08,","3.3",",0,25,","10126.7","0","1063.3",",0","1.0",",,,0","23",",,,0","-17.11",",0","-12.06",",,,0","-22.16",",,,0","","","90",",X","","","22.1",",X"
"USW00027401","1983-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","31",",0","2",",0","4",",0","31",",0","27",",0","0",",0","0",",0","20","","5","","19830520",",,0","19830529","+,,0","19830527",",,0","","","19830527",",,0","19830531",",,0","-19.4",",0,20,","279",",,0,29,+","97",",,0,27,","8.9",",,0,27,","3.3",",0,31,","10998.7","0","872.0",",0","9.7",",,,0","153",",,,0","-9.80",",0","-6.61",",,,0","-12.98",",,,0","","","270",",X","","","24.2",",X"
"USW00027401","1983-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","10",",0","1",",0","0",",0","3",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","18","","7","","19830628","+,,0","19830601",",,0","19830607",",,0","","","19830605",",,0","19830603",",,0","-2.2",",0,28,+","76",",,0,01,","8",",,0,07,","6.4",",,0,05,","10.0",",0,03,","11495.5","0","496.8",",0","13.2",",,,0","8",",,,0","1.77",",0","3.87",",,,0","-0.32",",,,0","","","90",",X","","","19.0",",X"
"USW00027401","1983-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","27","","17","","19830714",",,0","19830731","+,,0","19830715","+,,0","","","19830711",",,0","19830723","+,,0","-1.1",",0,14,","0",",,0,31,+","0",",T,0,15,+","6.9",",,0,11,","9.4",",0,23,+","487.9","0","487.9",",0","18.1",",,,0","0",",T,,0","2.60",",0","4.37",",,,0","0.82",",,,0","","","45",",X","","","11.8",",X"
"USW00027401","1983-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","16",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","1",",0","0",",0","0",",0","25","","19","","19830831",",,0","19830831","+,,0","19830829",",,0","","","19830806",",,0","19830818",",,0","-3.3",",0,31,","0",",T,0,31,+","10",",,0,29,","7.9",",,0,06,","14.4",",0,18,","932.6","0","444.7",",0","23.7",",,,0","15",",,,0","3.99",",0","6.36",",,,0","1.62",",,,0","","","270",",X","","","15.9",",X"
"USW00027401","1983-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","13",",0","4",",0","0",",0","12",",0","4",",0","0",",0","29",",0","16",",0","0",",0","0",",0","21","","6","","19830925",",,0","19830930","+,,0","19830910",",,0","","","19830910",",,0","19830912",",,0","-14.4",",0,25,","51",",,0,30,+","81",",,0,10,","4.6",",,0,10,","9.4",",0,12,","1547.5","0","614.9",",0","19.5",",,,0","268",",,,0","-2.17",",0","0.48",",,,0","-4.81",",,,0","","","270",",X","","","20.0",",X"
"USW00027401","1983-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","9",",0","0",",0","0",",0","24",",0","0",",0","17",",0","31",",0","28",",0","0",",0","0",",0","12","","","","19831021",",,0","19831031","+,,0","19831028","+,,0","","","19831011",",,0","19831005","+,,0","-32.2",",0,21,","51",",,0,31,+","10",",,0,28,+","1.5",",,0,11,","1.7",",0,05,+","2545.0","0","997.5",",0","5.0",",,,0","47",",,,0","-13.85",",0","-11.26",",,,0","-16.43",",,,0","","","270",",X","","","29.8",",X"
"USW00027401","1983-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","30",",0","3",",0","23",",0","30",",0","30",",0","0",",0","0",",0","17","","1","","19831117","+,,0","19831130","+,,0","19831114",",,0","","","19831114",",,0","19831109","+,,0","-30.0",",0,17,+","229",",,0,30,+","46",",,0,14,","2.3",",,0,14,","-5.0",",0,09,+","3642.7","0","1097.7",",0","7.1",",,,0","162",",,,0","-18.26",",0","-14.68",",,,0","-21.83",",,,0","","","90",",X","","","25.2",",X"
"USW00027401","1983-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","31",",0","0",",0","23",",0","31",",0","31",",0","0",",0","0",",0","12","","","","19831231",",,0","19831217","+,,0","19831212",",,0","","","19831218","+,,0","19831224",",,0","-39.4",",0,31,","229",",,0,17,+","15",",,0,12,","0.8",",,0,18,+","0.0",",0,24,","4806.4","0","1163.7",",0","1.6",",,,0","28",",,,0","-19.21",",0","-15.47",",,,0","-22.94",",,,0","","","270",",X","","","31.4",",X"
"USW00027401","1984-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","7.5",",X","0.0","0","0.0",",0","3",",0","1",",0","0",",0","31",",0","1",",0","29",",0","31",",0","31",",0","0",",0","0",",0","15","","1","","19840131",",,0","19840131","+,,0","19840118",",,0","","","19840118",",,0","19840118",",,0","-46.7",",0,31,","203",",,0,31,+","53",",,0,18,","2.5",",,0,18,","-7.2",",0,18,","6192.5","0","1386.1",",0","5.5",",,,0","93",",,,0","-26.38",",0","-22.91",",,,0","-29.85",",,,0","","","315",",X","","","24.7",",X"
"USW00027401","1984-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","6.9",",X","0.0","0","0.0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","29",",0","29",",0","29",",0","0",",0","0",",0","8","","","","19840202","+,,0","19840229","+,,0","19840223","+,,0","","","19840223","+,,0","19840205",",,0","-46.7",",0,02,+","203",",,0,29,+","0",",T,0,23,+","0.0",",T,0,23,+","-25.6",",0,05,","7772.7","0","1580.2",",0","0.0",",T,,0","0",",T,,0","-36.16",",0","-33.60",",,,0","-38.71",",,,0","290",",X","315",",X","21.0",",X","26.2",",X"
"USW00027401","1984-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","7.0",",X","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","9","","","","19840302",",,0","19840331","+,,0","19840329",",,0","","","19840329",",,0","19840331",",,0","-43.9",",0,02,","203",",,0,31,+","13",",,0,29,","1.3",",,0,29,","-12.2",",0,31,","9186.6","0","1413.9",",0","2.1",",,,0","21",",,,0","-27.28",",0","-24.37",",,,0","-30.18",",,,0","100",",X","90",",X","16.5",",X","20.6",",X"
"USW00027401","1984-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.8",",X","0.0","0","0.0",",0","5",",0","0",",0","0",",0","30",",0","1",",0","27",",0","30",",0","30",",0","0",",0","0",",0","17","","","","19840408",",,0","19840412","+,,0","19840407",",,0","","","19840407",",,0","19840430",",,0","-35.6",",0,08,","229",",,0,12,+","25",",,0,07,","1.0",",,0,07,","-6.7",",0,30,","10369.7","0","1183.1",",0","3.4",",,,0","73",",,,0","-21.11",",0","-17.37",",,,0","-24.84",",,,0","300",",X","315",",X","17.4",",X","20.0",",X"
"USW00027401","1984-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.8",",X","0.0","0","0.0",",0","6",",0","0",",0","0",",0","29",",0","0",",0","4",",0","31",",0","25",",0","0",",0","0",",0","20","","4","","19840504",",,0","19840508","+,,0","19840527",",,0","","","19840527",",,0","19840527",",,0","-22.2",",0,04,","203",",,0,08,+","20",",,0,27,","2.0",",,0,27,","6.7",",0,27,","11146.2","0","776.5",",0","4.6",",,,0","54",",,,0","-6.71",",0","-3.26",",,,0","-10.16",",,,0","270",",X","270",",X","21.0",",X","25.2",",X"
"USW00027401","1984-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","4.2",",X","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","0",",0","0",",0","18","","12","","19840602",",,0","19840609","+,,0","19840627","+,,0","","","19840628",",,0","19840612",",,0","-4.4",",0,02,","0",",T,0,09,+","0",",T,0,27,+","1.3",",,0,28,","8.3",",0,12,","11657.8","0","511.6",",0","1.8",",,,0","0",",T,,0","1.28",",0","2.92",",,,0","-0.37",",,,0","280",",X","90",",X","9.4",",X","11.3",",X"
"USW00027401","1984-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.0",",X","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","20","","12","","19840719",",,0","19840731","+,,0","19840718",",,0","","","19840730",",,0","19840729",",,0","-1.7",",0,19,","0",",,0,31,+","13",",,0,18,","13.2",",,0,30,","14.4",",0,29,","444.2","0","444.2",",0","42.8",",,,0","13",",,,0","4.00",",0","6.72",",,,0","1.29",",,,0","250",",X","270",",X","12.5",",X","14.9",",X"
"USW00027401","1984-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.5",",X","0.0","0","0.0",",0","16",",0","5",",0","0",",0","2",",0","0",",0","0",",0","16",",0","4",",0","0",",0","0",",0","22","","6","","19840828","+,,0","19840828","+,,0","19840824",",,0","","","19840809",",,0","19840807",",,0","-3.3",",0,28,+","25",",,0,28,+","18",",,0,24,","22.4",",,0,09,","17.2",",0,07,","922.1","0","477.9",",0","50.8",",,,0","52",",,,0","2.92",",0","5.13",",,,0","0.70",",,,0","290",",X","315",",X","14.3",",X","17.5",",X"
"USW00027401","1984-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.6",",X","0.0","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","0",",0","0",",0","24","","20","","19840930","+,,0","19840929","+,,0","19840905",",,0","","","19840907",",,0","19840921",",,0","-4.4",",0,30,+","0",",T,0,29,+","8",",,0,05,","1.8",",,0,07,","9.4",",0,21,","1482.8","0","560.7",",0","4.4",",,,0","16",",,,0","-0.36",",0","1.30",",,,0","-2.01",",,,0","110",",X","90",",X","21.0",",X","25.7",",X"
"USW00027401","1984-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","8.0",",X","0.0","0","0.0",",0","12",",0","2",",0","0",",0","28",",0","5",",0","6",",0","31",",0","31",",0","0",",0","0",",0","18","","1","","19841029","+,,0","19841015","+,,0","19841027",",,0","","","19841027",",,0","19841017",",,0","-26.1",",0,29,+","127",",,0,15,+","122",",,0,27,","12.2",",,0,27,","0.0",",0,17,","2319.5","0","836.7",",0","29.8",",,,0","333",",,,0","-8.66",",0","-6.04",",,,0","-11.27",",,,0","90",",X","90",",X","20.6",",X","25.2",",X"
"USW00027401","1984-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","6.7",",X","0.0","0","0.0",",0","5",",0","1",",0","0",",0","30",",0","1",",0","30",",0","30",",0","30",",0","0",",0","0",",0","18","","","","19841105","+,,0","19841130","+,,0","19841122",",,0","","","19841122",",,0","19841101",",,0","-37.2",",0,05,+","76",",,0,30,+","53",",,0,22,","5.3",",,0,22,","-12.8",",0,01,","3626.1","0","1306.6",",0","6.9",",,,0","79",",,,0","-25.22",",0","-22.29",",,,0","-28.15",",,,0","100",",X","90",",X","18.3",",X","20.6",",X"
"USW00027401","1984-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","6.7",",X","0.0","0","0.0",",0","8",",0","4",",0","0",",0","31",",0","4",",0","30",",0","31",",0","31",",0","0",",0","0",",0","17","","","","19841207",",,0","19841218",",,0","19841218","+,,0","","","19841205",",,0","19841216",",,0","-44.4",",0,07,","254",",,0,18,","48",",,0,18,+","4.8",",,0,05,","-5.6",",0,16,","5080.3","0","1454.2",",0","16.9",",,,0","201",",,,0","-28.58",",0","-24.24",",,,0","-32.92",",,,0","290",",X","315",",X","23.2",",X","27.2",",X"
"USW00027401","1985-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","7.3",",X","0.0","0","0.0",",0","5",",0","3",",0","0",",0","31",",0","5",",0","30",",0","31",",0","31",",0","0",",0","0",",0","18","","","","19850116",",,0","19850129","+,,0","19850124",",,0","","","19850124",",,0","19850104",",,0","-32.8",",0,16,","356",",,0,29,+","109",",,0,24,","5.8",",,0,24,","-6.7",",0,04,","6343.5","0","1263.2",",0","18.5",",,,0","284",",,,0","-22.42",",0","-19.90",",,,0","-24.93",",,,0","290",",X","315",",X","17.9",",X","21.6",",X"
"USW00027401","1985-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","7.4",",X","0.0","0","0.0",",0","2",",0","1",",0","0",",0","28",",0","1",",0","27",",0","28",",0","28",",0","0",",0","0",",0","15","","","","19850217",",,0","19850205",",,0","19850204",",,0","","","19850204",",,0","19850205",",,0","-47.2",",0,17,","356",",,0,05,","43",",,0,04,","2.5",",,0,04,","-8.3",",0,05,","7694.9","0","1351.4",",0","3.8",",,,0","66",",,,0","-29.93",",0","-26.34",",,,0","-33.52",",,,0","300",",X","315",",X","21.5",",X","26.7",",X"
"USW00027401","1985-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","6.1",",X","0.0","0","0.0",",0","5",",0","1",",0","0",",0","31",",0","1",",0","31",",0","31",",0","31",",0","0",",0","0",",0","20","","1","","19850330",",,0","19850331",",,0","19850306",",,0","","","19850306",",,0","19850303",",,0","-35.6",",0,30,","229",",,0,31,","38",",,0,06,","3.3",",,0,06,","-7.8",",0,03,","9015.0","0","1320.1",",0","5.4",",,,0","79",",,,0","-24.25",",0","-20.16",",,,0","-28.34",",,,0","270",",X","315",",X","20.6",",X","26.7",",X"
"USW00027401","1985-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.1",",X","0.0","0","0.0",",0","3",",0","0",",0","0",",0","30",",0","0",",0","30",",0","30",",0","30",",0","0",",0","0",",0","7","","","","19850412","+,,0","19850430","+,,0","19850401",",,0","","","19850401",",,0","19850430",",,0","-37.2",",0,12,+","279",",,0,30,+","20",",,0,01,","1.0",",,0,01,","-5.6",",0,30,","10258.0","0","1243.0",",0","1.6",",,,0","26",",,,0","-23.10",",0","-16.94",",,,0","-29.26",",,,0","100",",X","90",",X","12.5",",X","13.9",",X"
"USW00027401","1985-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.0",",X","0.0","0","0.0",",0","4",",0","0",",0","0",",0","28",",0","0",",0","4",",0","30",",0","12",",0","0",",0","0",",0","23","","3","","19850504","+,,0","19850502","+,,0","19850521",",,0","","","19850530",",,0","19850531",",,0","-20.6",",0,04,+","279",",,0,02,+","5",",,0,21,","1.8",",,0,30,","8.3",",0,31,","10941.4","0","683.4",",0","2.9",",,,0","11",",,,0","-3.71",",0","0.27",",,,0","-7.69",",,,0","280",",X","270",",X","18.3",",X","22.1",",X"
"USW00027401","1985-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.4",",X","0.0","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","0",",0","0",",0","21","","1","","19850609","+,,0","19850615","+,,0","19850614",",,0","","","19850601",",,0","19850628",",,0","-4.4",",0,09,+","0",",T,0,15,+","3",",,0,14,","1.3",",,0,01,","16.7",",0,28,","11414.8","0","473.4",",0","3.2",",,,0","3",",,,0","2.55",",0","5.51",",,,0","-0.41",",,,0","100","1,X","90","1,X","16.1","1,X","17.0","1,X"
"USW00027401","1985-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.0",",X","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","24","","","","19850707",",,0","19850731","+,,0","19850731","+,,0","","","19850704",",,0","19850728",",,0","-1.7",",0,07,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,04,","21.7",",0,28,","417.6","0","417.6",",0","19.1",",,,0","0",",,,0","4.86",",0","8.46",",,,0","1.26",",,,0","300",",X","315",",X","11.2",",X","14.9",",X"
"USW00027401","1985-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","5.2",",X","0.0","0","0.0",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","21","","3","","19850818",",,0","19850831","+,,0","19850812",",,0","","","19850812",",,0","19850814",",,0","-2.8",",0,18,","0",",,0,31,+","3",",,0,12,","1.5",",,0,12,","14.4",",0,14,","860.7","0","443.1",",0","5.2",",,,0","3",",,,0","4.04",",0","6.99",",,,0","1.09",",,,0","120",",X","135",",X","13.9",",X","18.5",",X"
"USW00027401","1985-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","6.5",",X","0.0","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","1",",0","0",",0","26",",0","8",",0","0",",0","0",",0","19","","5","","19850927","+,,0","19850930","+,,0","19850904",",,0","","","19850903",",,0","19850913",",,0","-6.7",",0,27,+","0",",T,0,30,+","56",",,0,04,","8.9",",,0,03,","15.0",",0,13,","1413.4","0","552.7",",0","31.3",",,,0","118",",,,0","-0.09",",0","1.97",",,,0","-2.15",",,,0","290",",X","","","20.6",",X","24.7",",X"
"USW00027401","1985-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","7.4",",X","0.0","0","0.0",",0","9",",0","1",",0","0",",0","25",",0","0",",0","12",",0","31",",0","29",",0","0",",0","0",",0","18","","2","","19851030",",,0","19851018",",,0","19851001",",,0","","","19851008",",,0","19851007",",,0","-23.9",",0,30,","51",",,0,18,","20",",,0,01,","2.5",",,0,08,","2.8",",0,07,","2338.2","0","924.8",",0","10.0",",,,0","84",",,,0","-11.50",",0","-9.12",",,,0","-13.88",",,,0","290",",X","270",",X","23.2",",X","30.3",",X"
"USW00027401","1985-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","8.0",",X","0.0","0","0.0",",0","5",",0","1",",0","0",",0","30",",0","1",",0","18",",0","30",",0","30",",0","0",",0","0",",0","6","","1","","19851108","+,,0","19851130","+,,0","19851130",",,0","","","19851130",",,0","19851110",",,0","-31.7",",0,08,+","76",",,0,30,+","64",",,0,30,","3.3",",,0,30,","-1.1",",0,10,","3367.3","0","1029.1",",0","6.0",",,,0","100",",,,0","-15.97",",0","-12.92",",,,0","-19.02",",,,0","280",",X","270",",X","21.0",",X","26.2",",X"
