"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00026627","1990-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","11","2,0","4","2,0","0","2,0","","","0","2,0","","","","","","","","","","","5","","1","","","","","","19910531","+,2,0","","","19910508",",2,0","","","","","","","0","2,,0,31,+","16.5","2,,0,08,","","","","","","","44.0","2,,,0","0","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","11",",0","4",",0","0",",0","","","0",",0","","","","","","","","","","","3","","","","","","","","19910630","+,,0","","","19910616",",,0","","","","","","","0",",,0,30,+","6.4",",,0,16,","","","","","","","21.6",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","10",",0","5",",0","0",",0","","","0",",0","","","","","","","","","","","3","","","","","","","","19910731","+,,0","","","19910731",",,0","","","","","","","0",",,0,31,+","17.0",",,0,31,","","","","","","","56.1",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","15",",0","7",",0","0",",0","","","0",",0","","","","","","","","","","","4","","","","","","","","19910831","+,,0","","","19910823",",,0","","","","","","","0",",,0,31,+","13.5",",,0,23,","","","","","","","57.0",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","7","3,0","4","3,0","0","3,0","","","0","2,0","","","","","","","","","","","2","","","","","","","","19910930","+,2,0","","","19910918",",3,0","","","","","","","0","2,,0,30,+","20.1","3,,0,18,","","","","","","","40.1","3,,,0","0","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","11",",0","4",",0","0",",0","","","0","1,0","","","","","","","","","","","8","","","","","","","","19911024",",1,0","","","19911006",",,0","","","","","","","15","1,,0,24,","10.4",",,0,06,","","","","","","","28.9",",,,0","21","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","3",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","","","19911129",",,0","","","19911129",",,0","","","","","","","13",",,0,29,","1.3",",,0,29,","","","","","","","2.1",",,,0","21",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1991-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","5",",0","1",",0","0",",0","","","0",",0","","","","","","","","","","","1","","","","","","","","19920110",",,0","","","19920110",",,0","","","","","","","23",",,0,10,","2.5",",,0,10,","","","","","","","5.8",",,,0","56",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","9","1,0","2","1,0","0","1,0","","","2","1,0","","","","","","","","","","","4","","","","","","","","19920209",",1,0","","","19920209",",1,0","","","","","","","86","1,,0,09,","8.6","1,,0,09,","","","","","","","22.0","1,,,0","220","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","8",",0","2",",0","0",",0","","","1",",0","","","","","","","","","","","6","","","","","","","","19920321",",,0","","","19920321",",,0","","","","","","","25",",,0,21,","2.8",",,0,21,","","","","","","","10.5",",,,0","92",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","10",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","7","","2","","","","","","19920419","+,,0","","","19920405",",,0","","","","","","","8",",,0,19,+","1.0",",,0,05,","","","","","","","5.6",",,,0","49",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","8","1,0","1","1,0","0","1,0","","","0","1,0","","","","","","","","","","","16","","2","","","","","","19920517",",1,0","","","19920515",",1,0","","","","","","","13","1,,0,17,","3.0","1,,0,15,","","","","","","","8.0","1,,,0","27","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","6",",0","2",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","","","19920630","+,,0","","","19920613",",,0","","","","","","","0",",,0,30,+","3.0",",,0,13,","","","","","","","11.1",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","7",",0","3",",0","0",",0","","","0",",0","","","","","","","","","","","5","","1","","","","","","19920731","+,,0","","","19920711",",,0","","","","","","","0",",,0,31,+","8.4",",,0,11,","","","","","","","23.1",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","10",",0","8",",0","0",",0","","","0",",0","","","","","","","","","","","3","","","","","","","","19920831","+,,0","","","19920821",",,0","","","","","","","0",",,0,31,+","18.5",",,0,21,","","","","","","","64.3",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","12",",0","6",",0","0",",0","","","0",",0","","","","","","","","","","","6","","","","","","","","19920918",",,0","","","19920905",",,0","","","","","","","13",",,0,18,","13.2",",,0,05,","","","","","","","45.5",",,,0","18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","4",",0","1",",0","0",",0","","","0",",0","","","","","","","","","","","2","","","","","","","","19921008",",,0","","","19921008",",,0","","","","","","","15",",,0,08,","4.3",",,0,08,","","","","","","","8.2",",,,0","31",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","11",",0","3",",0","0",",0","","","3",",0","","","","","","","","","","","7","","","","","","","","19921121",",,0","","","19921121",",,0","","","","","","","48",",,0,21,","4.8",",,0,21,","","","","","","","17.6",",,,0","171",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1992-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","10",",0","1",",0","0",",0","","","1",",0","","","","","","","","","","","7","","","","","","","","19921217",",,0","","","19921217",",,0","","","","","","","36",",,0,17,","3.6",",,0,17,","","","","","","","11.9",",,,0","119",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","5",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","2","","","","","","","","19930114",",,0","","","19930114",",,0","","","","","","","23",",,0,14,","2.3",",,0,14,","","","","","","","5.9",",,,0","59",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","8",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","4","","","","","","","","19930228","+,,0","","","19930220",",,0","","","","","","","18",",,0,28,+","2.0",",,0,20,","","","","","","","8.1",",,,0","63",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","8",",0","1",",0","0",",0","","","1",",0","","","","","","","","","","","7","","1","","","","","","19930319",",,0","","","19930319",",,0","","","","","","","46",",,0,19,","4.6",",,0,19,","","","","","","","12.3",",,,0","113",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","0",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","7","","3","","","","","","19930424",",,0","","","19930424","+,,0","","","","","","","0",",T,0,24,","0.0",",T,0,24,+","","","","","","","0.0",",T,,0","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","5",",0","2",",0","0",",0","","","0",",0","","","","","","","","","","","6","","1","","","","","","19930508","+,,0","","","19930526",",,0","","","","","","","0",",T,0,08,+","3.6",",,0,26,","","","","","","","7.5",",,,0","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","2",",0","2",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","","","19930630","+,,0","","","19930605",",,0","","","","","","","0",",,0,30,+","3.8",",,0,05,","","","","","","","6.3",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","1",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","","","19930731","+,,0","1","","19930728",",,0","","","","","","","0",",,0,31,+","0.3",",,0,28,","","","","","","","0.3",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","12",",0","6",",0","0",",0","","","0",",0","","","","","","","","","","","7","","","","","","","","19930831","+,,0","","","19930822",",,0","","","","","","","0",",,0,31,+","12.2",",,0,22,","","","","","","","52.5",",,,0","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","14",",0","10",",0","0",",0","","","0",",0","","","","","","","","","","","6","","","","","","","","19930922","+,,0","","","19930919",",,0","","","","","","","0",",T,0,22,+","21.1",",,0,19,","","","","","","","85.4",",,,0","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","19",",0","4",",0","0",",0","","","0",",0","","","","","","","","","","","5","","","","","","","","19931030",",,0","","","19931007",",,0","","","","","","","15",",,0,30,","4.1",",,0,07,","","","","","","","27.5",",,,0","34",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","11",",0","1",",0","0",",0","","","1",",0","","","","","","","","","","","4","","","","","","","","19931104",",,0","","","19931104",",,0","","","","","","","41",",,0,04,","2.8",",,0,04,","","","","","","","10.8",",,,0","101",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1993-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","7",",0","1",",0","0",",0","","","1",",0","","","","","","","","","","","4","","","","","","","","19931202",",,0","","","19931202",",,0","","","","","","","38",",,0,02,","3.8",",,0,02,","","","","","","","9.0",",,,0","90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1994-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","9","1,0","0","1,0","0","1,0","28","3,0","0","1,0","17","5,0","26","5,0","24","5,0","0","5,0","0","5,0","3","","1","","19940109",",5,0","19940123","+,3,0","19940113","+,1,0","","","19940113","+,1,0","19940102",",5,0","-32.2","5,0,09,","127","3,,0,23,+","20","1,,0,13,+","2.0","1,,0,13,+","6.7","5,0,02,","","","","","9.0","1,,,0","90","1,,,0","-13.50","7,0","-8.28","5,,,0","-18.71","5,,,0","","","","","","","","","","","",""
"USW00026627","1994-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","2",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","3","","","","","","","","19940206",",,0","","","19940206","+,,0","","","","","","","5",",,0,06,","0.5",",,0,06,+","","","","","","","1.0",",,,0","5",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1994-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","8",",0","1",",0","0",",0","","","1","1,0","","","","","","","","","","","9","","","","","","","","19940324",",1,0","","","19940324",",,0","","","","","","","46","1,,0,24,","4.6",",,0,24,","","","","","","","12.3",",,,0","110","1,,,0","","","","","","","","","","","","","","","","","",""
