"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003816","2020-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","-1.09",",,,W","1019.4",",,,W","1004.0",",,,W","2.10",",,,W","3.0",",W","900.7","W","0.0",",W","10",",W","6",",W","0",",W","0",",W","0",",W","0",",W","19",",W","1",",W","0",",W","0",",W","19","","","","20201225",",,W","20201231","+,,W","20201216","+,,W","1","","20201230",",,W","20201210",",,W","-8.8",",W,25,","0",",,W,31,+","0",",T,W,16,+","23.4",",,W,30,","20.0",",W,10,","805.2","W","","","","","428.6",",W","","","","","","","","","","","","","","","","","","","","","65.2",",,,W","","","70",",,,W","49",",,,W","88",",,,W","0",",T,,W","4.51",",W","9.78",",,,W","-0.77",",,,W","","","","","280",",W","180",",W","","","","","11.6",",W","17.0",",W","",""
"USW00003816","2021-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","-1.66",",,,W","1018.9",",,,W","1003.4",",,,W","1.41",",,,W","3.4",",W","0.0","W","0.0",",W","13",",W","5",",W","1",",W","0",",W","0",",W","0",",W","16",",W","2",",W","0",",W","0",",W","19","","4","","20210112",",,W","20210116","+,,W","20210127",",,W","1","","20210125",",,W","20210131","+,,W","-7.1",",W,12,","0",",T,W,16,+","18",",,W,27,","80.0",",,W,25,","13.3",",W,31,+","1264.7","W","","","","","459.5",",W","","","","","","","","","","","","","","","","","","","","","126.5",",,,W","","","71",",,,W","54",",,,W","88",",,,W","31",",,,W","3.51",",W","7.49",",,,W","-0.47",",,,W","","","","","250",",W","240",",W","","","","","13.4",",W","18.8",",W","",""
"USW00003816","2021-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","-5.28",",,,W","1021.3",",,,W","1005.7",",,,W","-2.01",",,,W","3.9",",W","0.0","W","0.0",",W","13",",W","7",",W","1",",W","8",",W","2",",W","2",",W","21",",W","11",",W","1",",W","0",",W","11","","","","20210216",",,W","20210219","+,,W","20210215",",,W","","","20210228",",,W","20210228",",,W","-18.8",",W,16,","130",",,W,19,+","229",",,W,15,","36.8",",,W,28,","21.7",",W,28,","1790.0","W","","","","","525.3",",W","","","","","","","","","","","","","","","","","","","","","94.1",",,,W","","","71",",,,W","56",",,,W","86",",,,W","311",",,,W","-0.43",",W","4.06",",,,W","-4.92",",,,W","","","","","240",",W","230",",W","","","","","11.2",",W","17.0",",W","",""
"USW00003816","2021-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","3.48",",,,W","1020.1","1,,,W","1004.9","1,,,W","7.92",",,,W","3.5",",W","0.6","W","0.6",",W","10",",W","8",",W","1",",W","0",",W","0",",W","0",",W","5",",W","0",",W","9",",W","0",",W","9","","","","20210307","+,,W","20210331","+,,W","20210331","+,,W","3","","20210317",",,W","20210327",",,W","-2.1",",W,07,+","0",",,W,31,+","0",",,W,31,+","33.8",",,W,17,","25.6",",W,27,","1995.2","W","","","","","205.2",",W","","","","","","","","","","","","","","","","","","","","","114.8",",,,W","","","60",",,,W","39",",,,W","85",",,,W","0",",,,W","11.73",",W","18.12",",,,W","5.34",",,,W","","","","","250",",W","250",",W","","","","","13.9",",W","19.7",",W","",""
"USW00003816","2021-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","5.77",",,,W","1015.8",",,,W","1000.7",",,,W","10.12",",,,W","2.9",",W","16.2","W","15.6",",W","13",",W","6",",W","2",",W","0",",W","0",",W","0",",W","2",",W","0",",W","14",",W","0",",W","13","","1","","20210402",",,W","20210430","+,,W","20210420",",,W","5","","20210429",",,W","20210409",",,W","-3.2",",W,02,","0",",,W,30,+","15",",,W,20,","42.9",",,W,29,","28.3",",W,09,","2129.7","W","","","","","134.5",",W","","","","","","","","","","","","","","","","","","","","","133.2",",,,W","","","59",",,,W","37",",,,W","85",",,,W","15",",,,W","14.37",",W","20.60",",,,W","8.13",",,,W","","","","","240",",W","250",",W","","","","","13.4",",W","18.3",",W","",""
"USW00003816","2021-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","11.15",",,,W","1018.8",",,,W","1003.8",",,,W","14.51",",,,W","2.8",",W","79.6","W","63.4",",W","12",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","22",",W","2",",W","11","","1","","20210514","+,,W","20210531","+,,W","20210506","+,,W","4","","20210504",",,W","20210524",",,W","5.6",",W,14,+","0",",,W,31,+","0",",T,W,06,+","45.2",",,W,04,","33.3",",W,24,","2184.3","W","","","","","54.6",",W","","","","","","","","","","","","","","","","","","","","","144.6",",,,W","","","64",",,,W","43",",,,W","88",",,,W","0",",T,,W","18.62",",W","24.58",",,,W","12.65",",,,W","","","","","270",",W","250","1,W","","","","","13.9",",W","20.1","1,W","",""
"USW00003816","2021-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","18.45",",,,W","1014.6",",,,W","999.8",",,,W","20.87",",,,W","1.9",",W","287.9","W","208.3",",W","11",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","13",",W","17","","1","","20210623",",,W","20210630","+,,W","20210630","+,,W","8","","20210601",",,W","20210612",",,W","12.8",",W,23,","0",",,W,30,+","0",",,W,30,+","22.6",",,W,01,","35.6",",W,12,","2184.9","W","","","","","0.6",",W","","","","","","","","","","","","","","","","","","","","","91.7",",,,W","","","68",",,,W","49",",,,W","89",",,,W","0",",,,W","25.26",",W","30.42",",,,W","20.09",",,,W","","","","","140",",W","160",",W","","","","","9.8",",W","14.8",",W","",""
"USW00003816","2021-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","20.39",",,,W","1015.9",",,,W","1001.3",",,,W","22.11",",,,W","1.5",",W","526.6","W","238.7",",W","8",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","14",",W","26","","4","","20210703",",,W","20210731","+,,W","20210731","+,,W","9","","20210718",",,W","20210725",",,W","14.4",",W,03,","0",",,W,31,+","0",",,W,31,+","40.9",",,W,18,","34.4",",W,25,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","162.1",",,,W","","","74",",,,W","54",",,,W","91",",,,W","0",",,,W","26.03",",W","31.05",",,,W","21.01",",,,W","","","","","250",",W","270",",W","","","","","10.3",",W","14.3",",W","",""
"USW00003816","2021-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","20.31",",,,W","1016.1",",,,W","1001.4",",,,W","22.04",",,,W","1.3",",W","764.0","W","237.4",",W","6",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","14",",W","26","","2","","20210805",",,W","20210831","+,,W","20210831","+,,W","4","","20210821",",,W","20210826",",,W","14.4",",W,05,","0",",,W,31,+","0",",,W,31,+","28.2",",,W,21,","35.6",",W,26,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","57.1",",,,W","","","74",",,,W","52",",,,W","92",",,,W","0",",,,W","25.99",",W","31.45",",,,W","20.53",",,,W","","","","","340",",W","350",",W","","","","","9.4",",W","14.3",",W","",""
"USW00003816","2021-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","15.80",",,,W","1016.1",",,,W","1001.3",",,,W","18.29",",,,W","1.7",",W","889.0","W","125.0",",W","8",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","2",",W","16","","2","","20210923",",,W","20210930","+,,W","20210930","+,,W","1","","20210917",",,W","20210913",",,W","8.3",",W,23,","0",",,W,30,+","0",",,W,30,+","62.5",",,W,17,","33.3",",W,13,","4.9","W","","","","","4.9",",W","","","","","","","","","","","","","","","","","","","","","96.4",",,,W","","","70",",,,W","44",",,,W","92",",,,W","0",",,,W","22.34",",W","28.97",",,,W","15.70",",,,W","","","","","340",",W","350","1,W","","","","","9.4",",W","16.1","1,W","",""
"USW00003816","2021-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","12.44",",,,W","1014.2",",,,W","999.3",",,,W","14.87",",,,W","2.1",",W","957.6","W","68.6",",W","12",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","15","","2","","20211018","+,,W","20211031","+,,W","20211031","+,,W","5","","20211011",",,W","20211009",",,W","3.9",",W,18,+","0",",,W,31,+","0",",,W,31,+","20.3",",,W,11,","31.7",",W,09,","72.9","W","","","","","68.0",",W","","","","","","","","","","","","","","","","","","","","","72.2",",,,W","","","72",",,,W","48",",,,W","90",",,,W","0",",,,W","18.35",",W","24.06",",,,W","12.64",",,,W","","","","","330",",W","180",",W","","","","","9.8",",W","20.1",",W","",""
"USW00003816","2021-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","0.32",",,,W","1021.9",",,,W","1006.6",",,,W","4.49",",,,W","1.9",",W","957.6","W","0.0",",W","9",",W","6",",W","0",",W","0",",W","0",",W","0",",W","17",",W","0",",W","4",",W","0",",W","12","","","","20211123",",,W","20211130","+,,W","20211130","+,,W","","","20211125",",,W","20211108",",,W","-4.9",",W,23,","0",",,W,30,+","0",",,W,30,+","11.2",",,W,25,","21.7",",W,08,","399.9","W","","","","","327.0",",W","","","","","","","","","","","","","","","","","","","","","44.1",",,,W","","","63",",,,W","37",",,,W","86",",,,W","0",",,,W","7.43",",W","14.33",",,,W","0.53",",,,W","","","","","330",",W","180",",W","","","","","9.8",",W","15.2",",W","",""
"USW00003816","2021-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","4.54",",,,W","1016.0",",,,W","1000.7",",,,W","7.62",",,,W","2.6",",W","957.6","W","0.0",",W","12",",W","9",",W","1",",W","0",",W","0",",W","0",",W","12",",W","0",",W","8",",W","0",",W","18","","3","","20211220",",,W","20211231","+,,W","20211231","+,,W","7","","20211217",",,W","20211225",",,W","-5.5",",W,20,","0",",,W,31,+","0",",,W,31,+","28.2",",,W,17,","23.3",",W,25,","655.0","W","","","","","255.1",",W","","","","","","","","","","","","","","","","","","","","","118.0",",,,W","","","70",",,,W","49",",,,W","89",",,,W","0",",,,W","10.10",",W","16.12",",,,W","4.09",",,,W","","","","","330",",W","190",",W","","","","","11.6",",W","22.8",",W","",""
"USW00003816","2022-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","-6.10",",,,W","1021.8","1,,,W","1006.4","1,,,W","-1.63",",,,W","2.8",",W","0.0","W","0.0",",W","8",",W","5",",W","3",",W","2",",W","1",",W","0",",W","28",",W","5",",W","0",",W","0",",W","8","","1","","20220107",",,W","20220106",",,W","20220106",",,W","3","","20220101",",,W","20220101",",,W","-14.3",",W,07,","100",",,W,06,","91",",,W,06,","62.5",",,W,01,","18.3",",W,01,","1206.2","W","","","","","551.2",",W","","","","","","","","","","","","","","","","","","","","","135.6",",,,W","","","62",",,,W","45",",,,W","82",",,,W","94",",,,W","0.55",",W","6.35",",,,W","-5.25",",,,W","","","","","10",",W","170","1,W","","","","","10.3",",W","17.4","1,W","",""
"USW00003816","2022-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","-3.37",",,,W","1022.6",",,,W","1007.1",",,,W","0.91",",,,W","3.0",",W","0.0","W","0.0",",W","10",",W","6",",W","3",",W","3",",W","0",",W","0",",W","23",",W","3",",W","0",",W","0",",W","9","","","","20220213",",,W","20220206","+,,W","20220203",",,W","4","","20220217",",,W","20220216",",,W","-9.9",",W,13,","30",",,W,06,+","23",",,W,03,","79.8",",,W,17,","20.6",",W,16,","1618.1","W","","","","","411.9",",W","","","","","","","","","","","","","","","","","","","","","182.8",",,,W","","","63",",,,W","43",",,,W","83",",,,W","33",",,,W","3.62",",W","9.58",",,,W","-2.33",",,,W","","","","","330",",W","350",",W","","","","","11.2",",W","19.2",",W","",""
"USW00003816","2022-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","1.44",",,,W","1016.4",",,,W","1001.3",",,,W","6.63",",,,W","3.2",",W","0.6","W","0.6",",W","10",",W","4",",W","1",",W","1",",W","1",",W","0",",W","5",",W","0",",W","12",",W","0",",W","6","","","","20220312",",,W","20220311",",,W","20220311",",,W","6","","20220322",",,W","20220302",",,W","-7.1",",W,12,","30",",,W,11,","33",",,W,11,","38.1",",,W,22,","25.6",",W,02,","1859.6","W","","","","","241.5",",W","","","","","","","","","","","","","","","","","","","","","86.3",",,,W","","","56",",,,W","37",",,,W","78",",,,W","33",",,,W","10.56",",W","16.88",",,,W","4.24",",,,W","","","","","160",",W","160",",W","","","","","13.0",",W","26.8",",W","",""
"USW00003816","2022-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","5.77",",,,W","1015.9",",,,W","1000.9",",,,W","10.15",",,,W","2.9",",W","26.8","W","26.2",",W","15",",W","11",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","13",",W","0",",W","11","","","","20220403","+,,W","20220430","+,,W","20220430","+,,W","10","","20220411",",,W","20220423","+,,W","0.6",",W,03,+","0",",,W,30,+","0",",,W,30,+","45.2",",,W,11,","28.9",",W,23,+","2005.5","W","","","","","145.9",",W","","","","","","","","","","","","","","","","","","","","","178.3",",,,W","","","59",",,,W","36",",,,W","87",",,,W","0",",,,W","14.34",",W","20.17",",,,W","8.51",",,,W","","","","","140",",W","130",",W","","","","","15.7",",W","19.7",",W","",""
"USW00003816","2022-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","14.23","1,,,W","1013.2","1,,,W","998.4","1,,,W","17.04","1,,,W","3.0",",W","134.2","W","107.4",",W","12",",W","8",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","5",",W","14","","1","","20220508",",,W","20220531","+,,W","20220531","+,,W","9","","20220521",",,W","20220512","+,,W","8.3",",W,08,","0",",,W,31,+","0",",,W,31,+","62.0",",,W,21,","33.3",",W,12,+","2018.2","W","","","","","12.7",",W","","","","","","","","","","","","","","","","","","","","","145.7",",,,W","","","66",",,,W","47",",,,W","88",",,,W","0",",,,W","21.39",",W","26.91",",,,W","15.86",",,,W","","","","","170",",W","200",",W","","","","","10.3",",W","16.1",",W","",""
"USW00003816","2022-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","16.66",",,,W","1015.0","1,,,W","1000.4","1,,,W","19.90",",,,W","1.6",",W","338.4","W","204.2",",W","5",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","13",",W","11","","1","","20220629",",,W","20220630","+,,W","20220630","+,,W","4","","20220606",",,W","20220616",",,W","12.2",",W,29,","0",",,W,30,+","0",",,W,30,+","30.7",",,W,06,","36.7",",W,16,","2018.2","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","61.7",",,,W","","","62",",,,W","37",",,,W","89",",,,W","0",",,,W","25.14",",W","31.60",",,,W","18.67",",,,W","","","","","360",",W","360",",W","","","","","11.6",",W","19.7",",W","",""
"USW00003816","2022-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","21.81",",,,W","1014.6",",,,W","999.9",",,,W","23.60",",,,W","1.5",",W","627.1","W","288.7",",W","10",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","23",",W","18","","","","20220713","+,,W","20220731","+,,W","20220731","+,,W","7","","20220717",",,W","20220707",",,W","17.2",",W,13,+","0",",,W,31,+","0",",,W,31,+","29.2",",,W,17,","37.8",",W,07,","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","89.0",",,,W","","","73",",,,W","52",",,,W","93",",,,W","0",",,,W","27.65",",W","33.26",",,,W","22.04",",,,W","","","","","290",",W","310",",W","","","","","10.3",",W","17.4",",W","",""
"USW00003816","2022-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","20.02",",,,W","1015.9",",,,W","1001.3",",,,W","21.80",",,,W","1.4",",W","856.0","W","228.9",",W","6",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","16",",W","20","","3","","20220831","+,,W","20220831","+,,W","20220831","+,,W","5","","20220816",",,W","20220829","+,,W","15.0",",W,31,+","0",",,W,31,+","0",",,W,31,+","11.9",",,W,16,","35.0",",W,29,+","0.0","W","","","","","0.0",",W","","","","","","","","","","","","","","","","","","","","","37.0",",,,W","","","75",",,,W","50",",,,W","95",",,,W","0",",,,W","25.72",",W","31.94",",,,W","19.50",",,,W","","","","","100",",W","110",",W","","","","","13.0",",W","16.5",",W","",""
"USW00003816","2022-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","14.45",",,,W","1016.8",",,,W","1002.1",",,,W","17.41",",,,W","1.5",",W","981.0","W","125.0",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","6",",W","13","","3","","20220928",",,W","20220930","+,,W","20220930","+,,W","1","","20220904",",,W","20220921",",,W","4.4",",W,28,","0",",,W,30,+","0",",,W,30,+","15.7",",,W,04,","38.3",",W,21,","16.4","W","","","","","16.4",",W","","","","","","","","","","","","","","","","","","","","","16.7",",,,W","","","67",",,,W","39",",,,W","93",",,,W","0",",,,W","21.95",",W","29.74",",,,W","14.17",",,,W","","","","","360",",W","320",",W","","","","","8.1",",W","14.8",",W","",""
"USW00003816","2022-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","7.52",",,,W","1016.8",",,,W","1002.7",",,,W","11.83",",,,W","2.2",",W","995.2","W","14.2",",W","5",",W","4",",W","1",",W","0",",W","0",",W","0",",W","3",",W","0",",W","22",",W","0",",W","6","","1","","20221019",",,W","20221031","+,,W","20221031","+,,W","2","","20221025",",,W","20221006",",,W","-3.2",",W,19,","0",",,W,31,+","0",",,W,31,+","29.7",",,W,25,","28.9",",W,06,","138.9","W","","","","","122.5",",W","","","","","","","","","","","","","","","","","","","","","48.3",",,,W","","","61",",,,W","36",",,,W","87",",,,W","0",",,,W","14.84",",W","22.90",",,,W","6.77",",,,W","","","","","140",",W","220",",W","","","","","9.8",",W","16.5",",W","",""
"USW00003816","2022-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","1.57",",,,W","1021.3",",,,W","1006.1",",,,W","5.46",",,,W","2.1",",W","1001.0","W","5.8",",W","8",",W","5",",W","0",",W","1",",W","1",",W","0",",W","14",",W","0",",W","9",",W","0",",W","13","","4","","20221119",",,W","20221112",",,W","20221112",",,W","1","","20221105",",,W","20221109",",,W","-9.3",",W,19,","30",",,W,12,","58",",,W,12,","22.9",",,W,05,","28.3",",W,09,","440.3","W","","","","","301.4",",W","","","","","","","","","","","","","","","","","","","","","50.8",",,,W","","","65",",,,W","43",",,,W","90",",,,W","58",",,,W","8.48",",W","15.22",",,,W","1.73",",,,W","","","","","160",",W","150",",W","","","","","12.5",",W","20.1",",W","",""
"USW00003816","2022-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","-0.39",",,,W","1020.9","1,,,W","1005.4","1,,,W","2.42",",,,W","2.5",",W","1001.0","W","0.0",",W","11",",W","7",",W","2",",W","6",",W","1",",W","1",",W","17",",W","4",",W","0",",W","0",",W","15","","5","","20221223",",,W","20221226","+,,W","20221222",",,W","1","","20221213",",,W","20221203",",,W","-19.9",",W,23,","80",",,W,26,+","76",",,W,22,","32.8",",,W,13,","17.2",",W,03,","889.1","W","","","","","448.8",",W","","","","","","","","","","","","","","","","","","","","","113.8",",,,W","","","73",",,,W","58",",,,W","89",",,,W","96",",,,W","3.85",",W","8.46",",,,W","-0.75",",,,W","","","","","360",",W","10",",W","","","","","11.6",",W","21.0",",W","",""
"USW00003816","2023-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","1.87",",,,W","1017.4",",,,W","1002.1",",,,W","4.56",",,,W","2.7",",W","0.0","W","0.0",",W","13",",W","10",",W","2",",W","1",",W","1",",W","0",",W","15",",W","1",",W","1",",W","0",",W","17","","2","","20230131",",,W","20230131",",,W","20230124",",,W","4","","20230102",",,W","20230102",",,W","-6.6",",W,31,","30",",,W,31,","25",",,W,24,","67.3",",,W,02,","21.1",",W,02,","1258.1","W","","","","","369.0",",W","","","","","","","","","","","","","","","","","","","","","193.3",",,,W","","","73",",,,W","56",",,,W","91",",,,W","46",",,,W","6.43",",W","11.09",",,,W","1.76",",,,W","","","","","230",",W","280",",W","","","","","10.3",",W","19.2",",W","",""
"USW00003816","2023-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","1.71",",,,W","1018.2",",,,W","1003.0",",,,W","5.58",",,,W","2.8",",W","1.6","W","1.6",",W","7",",W","5",",W","2",",W","1",",W","0",",W","0",",W","12",",W","0",",W","5",",W","0",",W","10","","","","20230204",",,W","20230201",",,W","20230228","+,,W","3","","20230208",",,W","20230222",",,W","-6.6",",W,04,","30",",,W,01,","0",",,W,28,+","43.9",",,W,08,","25.0",",W,22,","1537.2","W","","","","","279.1",",W","","","","","","","","","","","","","","","","","","","","","87.6",",,,W","","","64",",,,W","42",",,,W","88",",,,W","0",",,,W","8.43",",W","14.49",",,,W","2.36",",,,W","","","","","240",",W","250",",W","","","","","12.5",",W","22.4",",W","",""
"USW00003816","2023-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","2.32",",,,W","1017.2",",,,W","1002.1",",,,W","6.57",",,,W","3.3",",W","5.5","W","3.9",",W","13",",W","9",",W","2",",W","0",",W","0",",W","0",",W","6",",W","0",",W","6",",W","0",",W","15","","","","20230315",",,W","20230331","+,,W","20230319","+,,W","5","","20230303",",,W","20230301",",,W","-4.3",",W,15,","0",",,W,31,+","0",",T,W,19,+","105.7",",,W,03,","25.6",",W,01,","1798.5","W","","","","","261.3",",W","","","","","","","","","","","","","","","","","","","","","233.9",",,,W","","","62",",,,W","41",",,,W","87",",,,W","0",",T,,W","10.03",",W","15.51",",,,W","4.55",",,,W","","","","","230",",W","230",",W","","","","","13.4",",W","26.8",",W","",""
"USW00003816","2023-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","5.63",",,,W","1015.9",",,,W","1000.7",",,,W","10.46",",,,W","2.6",",W","20.8","W","15.3",",W","8",",W","5",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","16",",W","0",",W","14","","","","20230424","+,,W","20230430","+,,W","20230430","+,,W","3","","20230421",",,W","20230404",",,W","1.7",",W,24,+","0",",,W,30,+","0",",,W,30,+","38.1",",,W,21,","30.0",",W,04,","1912.3","W","","","","","113.8",",W","","","","","","","","","","","","","","","","","","","","","98.1",",,,W","","","57",",,,W","33",",,,W","87",",,,W","0",",,,W","15.05",",W","21.91",",,,W","8.18",",,,W","","","","","290",",W","250","1,W","","","","","11.2",",W","21.0","1,W","",""
